N-Number;Company_ID;Airplane_Model;Engine_Type_Id;Aircraft_Type;Year
N8982A;93;CL-600-2B19;1;Fixed Wing Multi-Engine;2004
N8986B;93;CL-600-2B19;1;Fixed Wing Multi-Engine;2004
N898DN;33;737-900ER;1;Fixed Wing Multi-Engine;2018
N898NN;90;737-823;1;Fixed Wing Multi-Engine;2012
N898SK;79;CL-600-2D24;1;Fixed Wing Multi-Engine;2007
N898UA;93;A319-132;1;Fixed Wing Multi-Engine;2007
N899AT;93;717-200;1;Fixed Wing Multi-Engine;2005
N899DN;33;737-900ER;1;Fixed Wing Multi-Engine;2018
N899NN;93;737-823;1;Fixed Wing Multi-Engine;2012
N899SK;79;CL-600-2D24;1;Fixed Wing Multi-Engine;2007
N899UA;93;A319-132;1;Fixed Wing Multi-Engine;2007
N90024;93;A319-115;1;Fixed Wing Multi-Engine;2014
N9002U;16;A319-115;1;Fixed Wing Multi-Engine;2013
N9004F;16;A319-115;1;Fixed Wing Multi-Engine;2013
N9006;16;A319-115;1;Fixed Wing Multi-Engine;2013
N9008U;93;A319-115;1;Fixed Wing Multi-Engine;2013
N900AE;16;EMB-145LR;1;Fixed Wing Multi-Engine;2004
N900DE;33;MD-88;2;Fixed Wing Multi-Engine;1992
N900DU;33;737-900ER;1;Fixed Wing Multi-Engine;2018
N900EV;79;CL-600-2B19;1;Fixed Wing Multi-Engine;2002
N900PC;33;757-26D;1;Fixed Wing Multi-Engine;1997
N900UW;16;A321-231;1;Fixed Wing Multi-Engine;2017
N900WN;80;737-7H4;1;Fixed Wing Multi-Engine;2007
N9010R;93;A319-115;1;Fixed Wing Multi-Engine;2013
N9011P;93;A319-115;1;Fixed Wing Multi-Engine;2013
N9012;16;A319-115;1;Fixed Wing Multi-Engine;2013
N9013A;93;A319-115;1;Fixed Wing Multi-Engine;2013
N9015D;93;A319-115;1;Fixed Wing Multi-Engine;2013
N9016;93;A319-115;1;Fixed Wing Multi-Engine;2014
N9017P;93;A319-115;1;Fixed Wing Multi-Engine;2014
N9018E;93;A319-115;1;Fixed Wing Multi-Engine;2014
N9019F;93;A319-115;1;Fixed Wing Multi-Engine;2014
N901AA;16;A321-231;1;Fixed Wing Multi-Engine;2017
N901AN;16;737-823;1;Fixed Wing Multi-Engine;1999
N901DE;33;MD-88;2;Fixed Wing Multi-Engine;1992
N901DN;21;737-900ER;1;Fixed Wing Multi-Engine;2018
N901EV;79;CL-600-2B19;1;Fixed Wing Multi-Engine;2002
N901NK;90;A320-271N;1;Fixed Wing Multi-Engine;2016
N901NN;90;737-823;1;Fixed Wing Multi-Engine;2012
N901WN;80;737-7H4;1;Fixed Wing Multi-Engine;2007
N901XJ;33;CL-600-2D24;1;Fixed Wing Multi-Engine;2007
N9021H;93;A319-115;1;Fixed Wing Multi-Engine;2014
N9022G;93;A319-115;1;Fixed Wing Multi-Engine;2014
N9023N;93;A319-115;1;Fixed Wing Multi-Engine;2014
N9025B;93;A319-115;1;Fixed Wing Multi-Engine;2014
N9026C;16;A319-115;1;Fixed Wing Multi-Engine;2015
N9029F;16;A319-115;1;Fixed Wing Multi-Engine;2015
N902AA;21;A321-231;1;Fixed Wing Multi-Engine;2017
N902AN;16;737-823;1;Fixed Wing Multi-Engine;1999
N902BC;16;EMB-145LR;1;Fixed Wing Multi-Engine;2005
N902DE;33;MD-88;2;Fixed Wing Multi-Engine;1992
N902DN;21;737-900ER;1;Fixed Wing Multi-Engine;2018
N902EV;79;CL-600-2B19;1;Fixed Wing Multi-Engine;2002
N902FJ;60;CL-600-2D24;1;Fixed Wing Multi-Engine;2003
N902NK;90;A320-271N;1;Fixed Wing Multi-Engine;2016
N902NN;93;737-823;1;Fixed Wing Multi-Engine;2012
N902WN;80;737-7H4;1;Fixed Wing Multi-Engine;2007
N902XJ;33;CL-600-2D24;1;Fixed Wing Multi-Engine;2007
N903AA;16;A321-231;1;Fixed Wing Multi-Engine;2017
N903AN;16;737-823;1;Fixed Wing Multi-Engine;1999
N903DE;33;MD-88;2;Fixed Wing Multi-Engine;1992
N903DN;33;737-900ER;1;Fixed Wing Multi-Engine;2018
N903EV;79;CL-600-2B19;1;Fixed Wing Multi-Engine;2002
N903FJ;60;CL-600-2D24;1;Fixed Wing Multi-Engine;2003
N903JB;48;A321-231;1;Fixed Wing Multi-Engine;2013
N903NK;90;A320-271N;1;Fixed Wing Multi-Engine;2016
N903NN;90;737-823;1;Fixed Wing Multi-Engine;2012
N903SW;79;CL-600-2B19;1;Fixed Wing Multi-Engine;2000
N903WN;93;737-7H4;1;Fixed Wing Multi-Engine;2007
N903XJ;33;CL-600-2D24;1;Fixed Wing Multi-Engine;2007
N904AA;21;A321-231;1;Fixed Wing Multi-Engine;2017
N904AN;16;737-823;1;Fixed Wing Multi-Engine;1999
N904DE;33;MD-88;2;Fixed Wing Multi-Engine;1992
N904DL;33;MD-88;1;Fixed Wing Multi-Engine;1987
N904DN;33;737-900ER;1;Fixed Wing Multi-Engine;2018
N904EV;79;CL-600-2B19;1;Fixed Wing Multi-Engine;2002
N904FJ;60;CL-600-2D24;1;Fixed Wing Multi-Engine;2003
N904NK;90;A320-271N;1;Fixed Wing Multi-Engine;2016
N904NN;90;737-823;1;Fixed Wing Multi-Engine;2012
N904WN;93;737-7H4;1;Fixed Wing Multi-Engine;2008
N904XJ;33;CL-600-2D24;1;Fixed Wing Multi-Engine;2007
N905AN;16;737-823;1;Fixed Wing Multi-Engine;1999
N905AU;21;A321-231;1;Fixed Wing Multi-Engine;2017
N905DA;33;MD-90-30;2;Fixed Wing Multi-Engine;1995
N905DE;33;MD-88;2;Fixed Wing Multi-Engine;1992
N905DL;33;MD-88;1;Fixed Wing Multi-Engine;1987
N905DN;33;737-900ER;1;Fixed Wing Multi-Engine;2018
N905EV;79;CL-600-2B19;1;Fixed Wing Multi-Engine;2002
N905J;60;CL-600-2D24;1;Fixed Wing Multi-Engine;2003
N905JB;48;A321-231;1;Fixed Wing Multi-Engine;2013
N905JH;16;EMB-145LR;1;Fixed Wing Multi-Engine;2005
N905NK;90;A320-271N;1;Fixed Wing Multi-Engine;2016
N905NN;93;737-823;1;Fixed Wing Multi-Engine;2012
N905SW;79;CL-600-2B19;1;Fixed Wing Multi-Engine;2000
N905WN;93;737-7H4;1;Fixed Wing Multi-Engine;2008
N905XJ;33;CL-600-2D24;1;Fixed Wing Multi-Engine;2007
N906AA;21;A321-231;1;Fixed Wing Multi-Engine;2017
N906AN;16;737-823;1;Fixed Wing Multi-Engine;1999
N906AT;23;717-200;1;Fixed Wing Multi-Engine;2001
N906DA;33;MD-90-30;2;Fixed Wing Multi-Engine;1995
N906DE;33;MD-88;2;Fixed Wing Multi-Engine;1992
N906DL;33;MD-88;1;Fixed Wing Multi-Engine;1987
N906DN;33;737-900ER;1;Fixed Wing Multi-Engine;2018
N906EV;79;CL-600-2B19;1;Fixed Wing Multi-Engine;None
N906FJ;60;CL-600-2D24;1;Fixed Wing Multi-Engine;2003
N906NK;90;A320-271N;1;Fixed Wing Multi-Engine;2018
N906NN;90;737-823;1;Fixed Wing Multi-Engine;2012
N906SW;79;CL-600-2B19;1;Fixed Wing Multi-Engine;2001
N906WN;80;737-7H4;1;Fixed Wing Multi-Engine;2008
N906XJ;33;CL-600-2D24;1;Fixed Wing Multi-Engine;2007
N907AA;21;A321-231;1;Fixed Wing Multi-Engine;2017
N907AN;16;737-823;1;Fixed Wing Multi-Engine;1999
N907DA;;MD-90-30;;NULL;1995
N907DE;33;MD-88;2;Fixed Wing Multi-Engine;1992
N907DL;33;MD-88;1;Fixed Wing Multi-Engine;1987
N907DN;33;737-900ER;1;Fixed Wing Multi-Engine;2018
N907EV;79;CL-600-2B19;1;Fixed Wing Multi-Engine;None
N907FJ;60;CL-600-2D24;1;Fixed Wing Multi-Engine;2003
N907JB;48;A321-231;1;Fixed Wing Multi-Engine;2013
N907NK;90;A320-271N;1;Fixed Wing Multi-Engine;2018
N907NN;90;737-823;1;Fixed Wing Multi-Engine;2012
N907SW;79;CL-600-2B19;1;Fixed Wing Multi-Engine;2001
N907WN;80;737-7H4;1;Fixed Wing Multi-Engine;2008
N907XJ;33;CL-600-2D24;1;Fixed Wing Multi-Engine;2007
N908AA;21;A321-231;1;Fixed Wing Multi-Engine;2017
N908AE;16;EMB-145LR;1;Fixed Wing Multi-Engine;2005
N908AN;16;737-823;1;Fixed Wing Multi-Engine;1999
N908DA;33;MD-90-30;2;Fixed Wing Multi-Engine;1995
N908DE;33;MD-88;2;Fixed Wing Multi-Engine;1992
N908DL;33;MD-88;1;Fixed Wing Multi-Engine;1987
N908DN;33;737-900ER;1;Fixed Wing Multi-Engine;None
N908EV;79;CL-600-2B19;1;Fixed Wing Multi-Engine;2002
N908FJ;60;CL-600-2D24;1;Fixed Wing Multi-Engine;2003
N908NK;90;A320-271N;1;Fixed Wing Multi-Engine;2018
N908NN;93;737-823;1;Fixed Wing Multi-Engine;2012
N908SW;79;CL-600-2B19;1;Fixed Wing Multi-Engine;2001
N908WN;80;737-7H4;1;Fixed Wing Multi-Engine;2008
N908XJ;33;CL-600-2D24;1;Fixed Wing Multi-Engine;2007
N909AE;16;EMB-145LR;1;Fixed Wing Multi-Engine;2005
N909AM;90;A321-231;1;Fixed Wing Multi-Engine;2017
N909AN;16;737-823;1;Fixed Wing Multi-Engine;1999
N909DA;33;MD-90-30;2;Fixed Wing Multi-Engine;1995
N909DE;33;MD-88;2;Fixed Wing Multi-Engine;1992
N909DN;33;737-900ER;1;Fixed Wing Multi-Engine;2018
N909EV;79;CL-600-2B19;1;Fixed Wing Multi-Engine;2002
N909FJ;60;CL-600-2D24;1;Fixed Wing Multi-Engine;2003
N909NN;93;737-823;1;Fixed Wing Multi-Engine;2012
N909SW;79;CL-600-2B19;1;Fixed Wing Multi-Engine;2001
N909WN;80;737-7H4;1;Fixed Wing Multi-Engine;2008
N909XJ;33;CL-600-2D24;1;Fixed Wing Multi-Engine;2007
N91007;89;787-10;1;Fixed Wing Multi-Engine;2017
N910AN;16;737-823;1;Fixed Wing Multi-Engine;1999
N910AT;23;717-200;1;Fixed Wing Multi-Engine;2001
N910AU;90;A321-231;1;Fixed Wing Multi-Engine;2017
N910DE;33;MD-88;2;Fixed Wing Multi-Engine;1992
N910DL;33;MD-88;1;Fixed Wing Multi-Engine;1987
N910DN;33;MD-90-30;2;Fixed Wing Multi-Engine;1995
N910DU;33;737-900ER;1;Fixed Wing Multi-Engine;2018
N910EV;79;CL-600-2B19;1;Fixed Wing Multi-Engine;2002
N910FJ;60;CL-600-2D24;1;Fixed Wing Multi-Engine;2003
N910FR;88;A319-112;1;Fixed Wing Multi-Engine;2002
N910NK;90;A320-271N;1;Fixed Wing Multi-Engine;2018
N910NN;93;737-823;1;Fixed Wing Multi-Engine;2012
N910SW;79;CL-600-2B19;1;Fixed Wing Multi-Engine;2001
N910WN;80;737-7H4;1;Fixed Wing Multi-Engine;2008
N910XJ;33;CL-600-2D24;1;Fixed Wing Multi-Engine;2007
N911DA;33;MD-90-30;2;Fixed Wing Multi-Engine;1995
N911DE;33;MD-88;1;Fixed Wing Multi-Engine;1992
N911DL;33;MD-88;1;Fixed Wing Multi-Engine;1987
N911DQ;33;737-900ER;1;Fixed Wing Multi-Engine;2018
N911FJ;60;CL-600-2D24;1;Fixed Wing Multi-Engine;2003
N912AN;16;737-823;1;Fixed Wing Multi-Engine;1999
N912DE;33;MD-88;1;Fixed Wing Multi-Engine;1992
N912DL;33;MD-88;1;Fixed Wing Multi-Engine;1987
N912DN;33;MD-90-30;2;Fixed Wing Multi-Engine;1996
N912DU;33;737-900ER;1;Fixed Wing Multi-Engine;2018
N912EV;79;CL-600-2B19;1;Fixed Wing Multi-Engine;2002
N912FJ;60;CL-600-2D24;1;Fixed Wing Multi-Engine;2004
N912NK;90;A320-271N;1;Fixed Wing Multi-Engine;2018
N912NN;93;737-823;1;Fixed Wing Multi-Engine;2012
N912SW;79;CL-600-2B19;1;Fixed Wing Multi-Engine;2001
N912UY;16;A321-231;1;Fixed Wing Multi-Engine;2014
N912WN;80;737-7H4;1;Fixed Wing Multi-Engine;2008
N912XJ;33;CL-600-2D24;1;Fixed Wing Multi-Engine;2007
N913AN;16;737-823;1;Fixed Wing Multi-Engine;1999
N913DE;33;MD-88;1;Fixed Wing Multi-Engine;1993
N913DL;33;MD-88;1;Fixed Wing Multi-Engine;1988
N913DN;33;MD-90-30;2;Fixed Wing Multi-Engine;1996
N913DU;33;737-900ER;1;Fixed Wing Multi-Engine;2018
N913EV;79;CL-600-2B19;1;Fixed Wing Multi-Engine;2002
N913FJ;60;CL-600-2D24;1;Fixed Wing Multi-Engine;2004
N913JB;48;A321-231;1;Fixed Wing Multi-Engine;2013
N913NK;90;A320-271N;1;Fixed Wing Multi-Engine;2017
N913NN;93;737-823;1;Fixed Wing Multi-Engine;2013
N913SW;79;CL-600-2B19;1;Fixed Wing Multi-Engine;2001
N913US;16;A321-231;1;Fixed Wing Multi-Engine;2014
N913WN;80;737-7H4;1;Fixed Wing Multi-Engine;2008
N913XJ;33;CL-600-2D24;1;Fixed Wing Multi-Engine;2007
N914AN;16;737-823;1;Fixed Wing Multi-Engine;1999
N914DN;33;MD-90-30;2;Fixed Wing Multi-Engine;1996
N914DU;33;737-900ER;1;Fixed Wing Multi-Engine;2019
N914EV;79;CL-600-2B19;1;Fixed Wing Multi-Engine;2003
N914FJ;60;CL-600-2D24;1;Fixed Wing Multi-Engine;2004
N914NN;93;737-823;1;Fixed Wing Multi-Engine;2013
N914UY;16;A321-231;1;Fixed Wing Multi-Engine;2014
N914WN;80;737-7H4;1;Fixed Wing Multi-Engine;2008
N914XJ;33;CL-600-2D24;1;Fixed Wing Multi-Engine;2007
N915AN;16;737-823;1;Fixed Wing Multi-Engine;1999
N915AT;23;717-200;1;Fixed Wing Multi-Engine;2001
N915DE;33;MD-88;1;Fixed Wing Multi-Engine;1993
N915DL;33;MD-88;1;Fixed Wing Multi-Engine;1988
N915DN;33;MD-90-30;2;Fixed Wing Multi-Engine;1996
N915DU;33;737-900ER;1;Fixed Wing Multi-Engine;2019
N915EV;79;CL-600-2B19;1;Fixed Wing Multi-Engine;2003
N915FJ;60;CL-600-2D24;1;Fixed Wing Multi-Engine;None
N915NK;90;A320-271N;1;Fixed Wing Multi-Engine;2018
N915NN;93;737-823;1;Fixed Wing Multi-Engine;2013
N915SW;79;CL-600-2B19;1;Fixed Wing Multi-Engine;None
N915US;16;A321-231;1;Fixed Wing Multi-Engine;2014
N915WN;80;737-7H4;1;Fixed Wing Multi-Engine;2008
N915XJ;33;CL-600-2D24;1;Fixed Wing Multi-Engine;2007
N916AN;16;737-823;1;Fixed Wing Multi-Engine;1999
N916DE;33;MD-88;1;Fixed Wing Multi-Engine;1993
N916DL;33;MD-88;1;Fixed Wing Multi-Engine;1988
N916DN;33;MD-90-30;2;Fixed Wing Multi-Engine;1996
N916DU;33;737-900ER;1;Fixed Wing Multi-Engine;2019
N916EV;79;CL-600-2B19;1;Fixed Wing Multi-Engine;2003
N916FJ;60;CL-600-2D24;1;Fixed Wing Multi-Engine;2004
N916NK;21;A320-271N;1;Fixed Wing Multi-Engine;2019
N916NN;93;737-823;1;Fixed Wing Multi-Engine;2013
N916SW;79;CL-600-2B19;1;Fixed Wing Multi-Engine;2002
N916US;16;A321-231;1;Fixed Wing Multi-Engine;2015
N916WN;93;737-7H4;1;Fixed Wing Multi-Engine;2008
N916XJ;33;CL-600-2D24;1;Fixed Wing Multi-Engine;2008
N917AN;16;737-823;1;Fixed Wing Multi-Engine;1999
N917DL;33;MD-88;1;Fixed Wing Multi-Engine;1988
N917DN;33;MD-90-30;2;Fixed Wing Multi-Engine;1996
N917DU;33;737-900ER;1;Fixed Wing Multi-Engine;2019
N917EV;79;CL-600-2B19;1;Fixed Wing Multi-Engine;2003
N917FJ;60;CL-600-2D24;1;Fixed Wing Multi-Engine;2004
N917NK;21;A320-271N;1;Fixed Wing Multi-Engine;2019
N917NN;93;737-823;1;Fixed Wing Multi-Engine;2013
N917SW;79;CL-600-2B19;1;Fixed Wing Multi-Engine;None
N917UY;16;A321-231;1;Fixed Wing Multi-Engine;2015
N917WN;80;737-7H4;1;Fixed Wing Multi-Engine;2008
N917XJ;33;CL-600-2D24;1;Fixed Wing Multi-Engine;2007
N918AE;16;EMB-145LR;1;Fixed Wing Multi-Engine;2005
N918AN;16;737-823;1;Fixed Wing Multi-Engine;1999
N918DE;33;MD-88;1;Fixed Wing Multi-Engine;1993
N918DH;33;MD-90-30;2;Fixed Wing Multi-Engine;1996
N918DU;33;737-900ER;1;Fixed Wing Multi-Engine;2019
N918FJ;60;CL-600-2D24;1;Fixed Wing Multi-Engine;2004
N918NK;82;A320-271N;1;Fixed Wing Multi-Engine;2019
N918NN;93;737-823;1;Fixed Wing Multi-Engine;2013
N918SW;79;CL-600-2B19;1;Fixed Wing Multi-Engine;None
N918US;16;A321-231;1;Fixed Wing Multi-Engine;2015
N918WN;88;737-7H4;1;Fixed Wing Multi-Engine;2008
N918XJ;33;CL-600-2D24;1;Fixed Wing Multi-Engine;2007
N919AN;16;737-823;1;Fixed Wing Multi-Engine;1999
N919AT;23;717-200;1;Fixed Wing Multi-Engine;2001
N919DN;33;MD-90-30;2;Fixed Wing Multi-Engine;1997
N919DU;33;737-900ER;1;Fixed Wing Multi-Engine;2019
N919EV;79;CL-600-2B19;1;Fixed Wing Multi-Engine;2003
N919FJ;60;CL-600-2D24;1;Fixed Wing Multi-Engine;2004
N919NK;21;A320-271N;1;Fixed Wing Multi-Engine;2019
N919NN;93;737-823;1;Fixed Wing Multi-Engine;2013
N919SW;79;CL-600-2B19;1;Fixed Wing Multi-Engine;2002
N919US;16;A321-231;1;Fixed Wing Multi-Engine;2015
N919WN;80;737-7H4;1;Fixed Wing Multi-Engine;2008
N919XJ;33;CL-600-2D24;1;Fixed Wing Multi-Engine;2008
N920AN;16;737-823;1;Fixed Wing Multi-Engine;1999
N920AT;23;717-200;1;Fixed Wing Multi-Engine;2000
N920DE;33;MD-88;1;Fixed Wing Multi-Engine;1993
N920DN;33;MD-90-30;1;Fixed Wing Multi-Engine;None
N920DU;21;737-900ER;1;Fixed Wing Multi-Engine;2019
N920EV;79;CL-600-2B19;1;Fixed Wing Multi-Engine;2003
N920FJ;60;CL-600-2D24;1;Fixed Wing Multi-Engine;2004
N920NK;82;A320-271N;1;Fixed Wing Multi-Engine;2019
N920NN;93;737-823;1;Fixed Wing Multi-Engine;2013
N920SW;79;CL-600-2B19;1;Fixed Wing Multi-Engine;2002
N920US;16;A321-231;1;Fixed Wing Multi-Engine;2015
N920WN;80;737-7H4;1;Fixed Wing Multi-Engine;2008
N920XJ;33;CL-600-2D24;1;Fixed Wing Multi-Engine;2008
N921AN;16;737-823;1;Fixed Wing Multi-Engine;1999
N921AT;23;717-200;1;Fixed Wing Multi-Engine;2000
N921DN;33;MD-90-30;1;Fixed Wing Multi-Engine;None
N921DU;21;737-900ER;1;Fixed Wing Multi-Engine;2019
N921EV;79;CL-600-2B19;1;Fixed Wing Multi-Engine;2003
N921FJ;60;CL-600-2D24;1;Fixed Wing Multi-Engine;2004
N921NK;21;A320-271N;1;Fixed Wing Multi-Engine;2019
N921NN;93;737-823;1;Fixed Wing Multi-Engine;2013
N921US;16;A321-231;1;Fixed Wing Multi-Engine;2015
N921VA;21;A321-253N;1;Fixed Wing Multi-Engine;2017
N921WN;93;737-7H4;1;Fixed Wing Multi-Engine;2008
N921XJ;33;CL-600-2D24;1;Fixed Wing Multi-Engine;2008
N922AE;16;EMB-145LR;1;Fixed Wing Multi-Engine;2005
N922AN;16;737-823;1;Fixed Wing Multi-Engine;1999
N922AT;93;717-200;1;Fixed Wing Multi-Engine;2005
N922DL;33;MD-88;1;Fixed Wing Multi-Engine;1988
N922DX;33;MD-90-30;1;Fixed Wing Multi-Engine;None
N922DZ;21;737-900ER;1;Fixed Wing Multi-Engine;2019
N922EV;79;CL-600-2B19;1;Fixed Wing Multi-Engine;2003
N922FJ;93;CL-600-2D24;1;Fixed Wing Multi-Engine;2004
N922NK;21;A320-271N;1;Fixed Wing Multi-Engine;2019
N922NN;93;737-823;1;Fixed Wing Multi-Engine;2013
N922US;16;A321-231;1;Fixed Wing Multi-Engine;2015
N922VA;21;A321-253N;1;Fixed Wing Multi-Engine;2017
N922WN;88;737-7H4;1;Fixed Wing Multi-Engine;2008
N922XJ;33;CL-600-2D24;1;Fixed Wing Multi-Engine;2008
N923AE;16;EMB-145LR;1;Fixed Wing Multi-Engine;2005
N923AN;16;737-823;1;Fixed Wing Multi-Engine;1999
N923AT;93;717-200;1;Fixed Wing Multi-Engine;2005
N923DN;33;MD-90-30;1;Fixed Wing Multi-Engine;None
